id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PATHOLOGICAL_COMPLEXITY,PERCENT_COMMENTS,LOC_TOTAL,Defective
7335,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7336,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7337,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7338,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7339,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7340,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7341,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7342,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7343,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7344,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,1,0,0,N
7345,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.33,2,3,2,3,3,1,0,0,N
7346,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.33,0,3,0,3,3,1,0,0,N
7347,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.5,1,3,1,3,2,1,0,0,N
7348,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7349,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7350,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7351,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7352,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7353,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7354,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7355,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7356,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7357,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7358,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7359,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,1,0,0,N
7360,17,1,2,2,25,0,1,0.05,0,1,1,3,1,0,19,0,0,0,60.37,9.43,5366.74,0.19,116,0.11,298.15,569.2,1,0,0,4,0.02,44,72,21,9,65,1,58.7,21,N
7361,10,1,2,2,25,0,1,0.07,0,1,1,3,1,0,12,0,0,0,39.26,8.24,2662.74,0.11,68,0.12,147.93,323.33,1,0,0,4,0.02,28,40,17,10,51,1,69.23,14,N
7362,13,1,2,2,25,0,1,0.06,0,1,1,3,1,0,15,0,0,0,43.27,8.89,3418.56,0.13,80,0.11,189.92,384.59,1,0,0,4,0.02,32,48,18,10,57,1,64.29,17,N
7363,10,1,2,2,25,0,1,0.07,0,1,1,3,1,0,13,0,0,0,39.26,8.24,2662.74,0.11,68,0.12,147.93,323.33,1,0,0,4,0.02,28,40,17,10,52,1,67.5,15,N
7364,15,1,2,2,25,0,1,0.05,0,1,1,3,1,0,19,0,0,0,60.37,9.43,5366.74,0.19,116,0.11,298.15,569.2,1,0,0,4,0.02,44,72,21,9,63,1,58.7,21,N
7365,12,1,2,2,25,0,1,0.06,0,1,1,3,1,0,15,0,0,0,39.26,8.24,2662.74,0.11,68,0.12,147.93,323.33,1,0,0,4,0.02,28,40,17,10,56,1,64.29,17,N
7366,12,1,2,2,25,0,1,0.07,0,1,1,3,1,0,13,0,0,0,39.26,8.24,2662.74,0.11,68,0.12,147.93,323.33,1,0,0,4,0.02,28,40,17,10,54,1,67.5,15,N
7367,11,1,2,2,25,0,1,0.07,0,1,1,3,1,0,13,0,0,0,39.26,8.24,2662.74,0.11,68,0.12,147.93,323.33,1,0,0,4,0.02,28,40,17,10,53,1,67.5,15,N
7368,14,1,2,2,25,0,1,0.05,0,1,1,3,1,0,19,0,0,0,60.37,9.43,5366.74,0.19,116,0.11,298.15,569.2,1,0,0,4,0.02,44,72,21,9,62,1,58.7,21,N
7369,12,1,2,2,25,0,1,0.07,0,1,1,3,1,0,13,0,0,0,39.26,8.24,2662.74,0.11,68,0.12,147.93,323.33,1,0,0,4,0.02,28,40,17,10,54,1,67.5,15,N
7370,11,1,2,2,25,0,1,0.06,0,1,1,3,1,0,14,0,0,0,39.26,8.24,2662.74,0.11,68,0.12,147.93,323.33,1,0,0,4,0.02,28,40,17,10,54,1,65.85,16,N
7371,10,1,2,2,25,0,1,0.07,0,1,1,3,1,0,13,0,0,0,39.26,8.24,2662.74,0.11,68,0.12,147.93,323.33,1,0,0,4,0.02,28,40,17,10,52,1,67.5,15,N
7372,18,9,2,2,41,24,5,0.23,8,1,0.2,19,1,0,20,0,0,0,47.89,12,6896.24,0.19,116,0.08,383.12,574.69,0.2,8,12,16,0.06,38,78,19,12,83,1,68.25,22,N
7373,23,17,2,2,49,48,9,0.29,16,1,0.11,35,1,0,29,0,0,0,64.95,14.61,13862.44,0.32,185,0.07,770.14,948.92,0.11,16,24,28,0.09,56,129,23,12,105,1,63.75,31,N
7374,9,1,2,2,25,0,1,0.1,0,1,1,3,1,0,8,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,46,1,77.14,10,N
7375,13,1,2,2,25,0,1,0.08,0,1,1,3,1,0,10,0,0,0,38.53,6.75,1755.38,0.09,56,0.15,97.52,260.06,1,0,0,4,0.02,24,32,16,9,52,1,72.97,12,N
7376,10,1,2,2,25,0,1,0.08,0,1,1,3,1,0,10,0,0,0,38.53,6.75,1755.38,0.09,56,0.15,97.52,260.06,1,0,0,4,0.02,24,32,16,9,49,1,72.97,12,N
7377,10,1,2,2,25,0,1,0.08,0,1,1,3,1,0,10,0,0,0,38.53,6.75,1755.38,0.09,56,0.15,97.52,260.06,1,0,0,4,0.02,24,32,16,9,49,1,72.97,12,N
7378,6,13,0,5,26,18,7,0.41,6,1,0.14,19,7,1,12,0,7,1,16.12,17,4658.33,0.09,57,0.06,258.8,274.02,1,6,11,14,0.12,22,35,11,17,60,1,72.09,17,N
7379,9,1,2,2,25,0,1,0.11,0,1,1,3,1,0,7,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,45,1,79.41,9,N
7380,10,1,2,2,25,0,1,0.11,0,1,1,3,1,0,7,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,46,1,79.41,9,N
7381,10,1,2,2,25,0,1,0.11,0,1,1,3,1,0,7,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,46,1,79.41,9,N
7382,9,1,2,2,25,0,1,0.11,0,1,1,3,1,0,7,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,45,1,79.41,9,N
7383,10,1,2,2,25,0,1,0.11,0,1,1,3,1,0,7,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,46,1,79.41,9,N
7384,9,1,2,2,25,0,1,0.11,0,1,1,3,1,0,7,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,45,1,79.41,9,N
7385,9,1,2,2,25,0,1,0.11,0,1,1,3,1,0,7,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,45,1,79.41,9,N
7386,9,1,2,2,25,0,1,0.11,0,1,1,3,1,0,7,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,45,1,79.41,9,N
7387,8,1,2,2,25,0,1,0.11,0,1,1,3,1,0,7,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,44,1,79.41,9,N
7388,83,25,42,8,28,48,13,0.06,24,13,1,91,1,0,209,0,13,1,261.25,20.54,110258.11,1.79,937,0.05,6125.45,5367.06,0.08,12,24,80,0.04,270,667,46,7,330,1,14.69,217,N
7389,247,1,2,0,145,0,1,0,0,1,1,3,1,0,965,0,0,0,702.5,85.39,5122733.98,20,8612,0.01,284596.29,59989.33,1,0,0,4,0,2879,5733,118,7,1358,1,13.06,965,N
7390,17,7,4,2,33,12,4,0.1,6,4,1,16,1,0,38,0,4,1,67.96,15.03,15354.19,0.34,186,0.07,853.01,1021.48,0.25,3,6,14,0.04,74,112,32,13,92,1,47.95,40,N
7391,14,7,4,2,33,12,4,0.12,6,4,1,16,1,0,32,0,4,1,61.47,14.3,12570.48,0.29,162,0.07,698.36,879.05,0.25,3,6,14,0.05,66,96,30,13,83,1,52.24,34,N
7392,14,7,4,2,33,12,4,0.13,6,4,1,16,1,0,30,0,4,1,55.71,13.46,10098.99,0.25,140,0.07,561.05,750.06,0.25,3,6,14,0.05,58,82,28,13,81,1,53.85,32,N
7393,3,5,0,0,9,8,3,0.19,4,1,0.33,10,1,0,16,0,3,1,30.86,6.22,1194.67,0.06,48,0.16,66.37,192,0.33,2,4,9,0.09,16,32,9,7,35,1,36,16,N
7394,16,1,2,2,25,0,1,0.04,0,1,1,3,1,0,22,0,0,0,64.59,9.82,6226.07,0.21,128,0.1,345.89,634.14,1,0,0,4,0.01,48,80,22,9,67,1,55.1,24,N
7395,16,1,2,2,25,0,1,0.04,0,1,1,3,1,0,22,0,0,0,64.59,9.82,6226.07,0.21,128,0.1,345.89,634.14,1,0,0,4,0.01,48,80,22,9,67,1,55.1,24,N
7396,15,1,2,2,25,0,1,0.04,0,1,1,3,1,0,22,0,0,0,64.59,9.82,6226.07,0.21,128,0.1,345.89,634.14,1,0,0,4,0.02,48,80,22,9,66,1,55.1,24,N
7397,21,1,2,2,25,0,1,0.03,0,1,1,3,1,0,33,0,0,0,90.04,11.57,12056.16,0.35,200,0.09,669.79,1041.89,1,0,0,4,0.01,72,128,28,9,83,1,45,35,N
7398,23,1,2,2,25,0,1,0.03,0,1,1,3,1,0,33,0,0,0,90.04,11.57,12056.16,0.35,200,0.09,669.79,1041.89,1,0,0,4,0.01,72,128,28,9,85,1,45,35,N
7399,23,1,2,2,25,0,1,0.03,0,1,1,3,1,0,34,0,0,0,90.04,11.57,12056.16,0.35,200,0.09,669.79,1041.89,1,0,0,4,0.01,72,128,28,9,86,1,44.26,36,N
7400,15,9,2,2,41,24,5,0.25,8,1,0.2,19,1,0,18,0,0,0,47.89,12,6896.24,0.19,116,0.08,383.12,574.69,0.2,8,12,16,0.06,38,78,19,12,78,1,70.49,20,N
7401,8,1,2,2,25,0,1,0.1,0,1,1,3,1,0,8,0,0,0,33.62,6,1210.43,0.07,44,0.17,67.25,201.74,1,0,0,4,0.02,20,24,15,9,45,1,77.14,10,N
7402,11,5,2,2,37,12,3,0.2,4,1,0.33,11,1,0,13,0,0,0,37.97,10.24,3977.83,0.13,80,0.1,220.99,388.64,0.33,4,6,10,0.05,29,51,17,12,65,1,75,15,N
7403,14,1,2,2,25,0,1,0.04,0,1,1,3,1,0,21,0,0,0,56.14,9,4547.07,0.17,104,0.11,252.62,505.23,1,0,0,4,0.02,40,64,20,9,64,1,56.25,23,N
7404,14,1,2,2,25,0,1,0.05,0,1,1,3,1,0,18,0,0,0,47.18,9.47,4234.11,0.15,92,0.11,235.23,446.93,1,0,0,4,0.02,36,56,19,10,61,1,60,20,N
7405,10,1,2,2,25,0,1,0.06,0,1,1,3,1,0,14,0,0,0,43.12,7.41,2369.02,0.11,68,0.13,131.61,319.63,1,0,0,4,0.02,28,40,17,9,53,1,65.85,16,N
7406,9,7,4,1,3,12,4,0.24,6,4,1,16,1,0,16,0,4,1,39.86,8.17,2658.56,0.11,73,0.12,147.7,325.54,0.25,3,6,14,0.13,35,38,15,7,31,1,20,17,N
7407,3,1,1,0,3,0,1,0.11,0,1,1,9,1,0,9,0,0,0,33.75,9.6,3110.4,0.11,81,0.1,172.8,324,1,0,0,10,0.06,32,49,10,6,17,1,25,9,N
7408,3,3,2,1,1,4,2,0.29,2,2,1,6,1,0,6,0,2,1,18.6,5.25,512.78,0.03,25,0.19,28.49,97.67,0.5,1,2,6,0.15,12,13,8,7,13,1,25,7,N
7409,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
7410,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
7411,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
7412,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
7413,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
7414,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
7415,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
7416,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.33,0,0,0,0,3,1,0,1,N
7417,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,1,0,1,N
7418,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
7419,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
7420,0,1,0,9,0,0,1,0.09,0,1,1,1,1,0,2,0,0,0,0,0,0,0,9,0,0,0,1,0,0,2,0.08,9,0,1,0,12,1,81.82,11,N
7421,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.33,0,0,0,0,3,1,0,1,N
7422,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.33,0,0,0,0,3,1,0,1,N
7423,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,1,0,1,N
7424,0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,0,0,18.49,2.4,106.51,0.01,14,0.42,5.92,44.38,1,0,0,2,0.17,6,8,5,4,6,1,0,4,N
7425,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
7426,0,1,0,0,0,0,1,0.2,0,1,1,1,1,0,5,0,0,0,8.45,0.75,4.75,0,4,1.33,0.26,6.34,1,0,0,2,0.17,3,1,2,1,6,1,0,5,N
7427,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.33,0,0,0,0,3,1,0,1,N
7428,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,1,0,1,N
7429,0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,27,1,0,0,3,0.2,3,6,3,5,5,1,0,3,N
7430,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
7431,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,0.25,1,5,1,5,4,1,0,2,N
7432,0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,0,0,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,2,0.2,2,1,2,1,5,1,0,4,N
7433,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,1,0,1,N
7434,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,1,0,1,N
7435,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,1,0,1,N
7436,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,1,0,1,N
7437,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,1,0,1,N
7438,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,1,0,1,N
7439,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,1,0,1,N
7440,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,1,0,0,N
7441,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7442,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7443,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7444,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7445,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7446,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7447,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7448,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7449,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7450,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7451,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7452,0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,0,0,0,11.63,2,46.53,0.01,9,0.5,2.58,23.26,1,0,0,2,0.2,4,5,3,3,5,1,0,3,N
7453,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.5,1,3,1,3,2,1,0,0,N
7454,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.5,1,3,1,3,2,1,0,0,N
7455,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.5,1,3,1,3,2,1,0,0,N
7456,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.2,0,3,0,3,5,1,0,2,N
7457,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,1,0,2,N
7458,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7459,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7460,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7461,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7462,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7463,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7464,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7465,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7466,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7467,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7468,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7469,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,1,0,0,N
7470,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.33,2,3,2,3,3,1,0,0,N
7471,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.33,0,3,0,3,3,1,0,0,N
7472,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.5,1,3,1,3,2,1,0,0,N
7473,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7474,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
7475,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,0.25,0,3,0,3,4,1,0,2,N
